# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_444	cds	208530	208745	+	COBAOO_04370		hypothetical protein	
contig_444	cds	208742	208972	+	COBAOO_04375		HNH endonuclease	SO:0001217, UniRef:UniRef50_A0A1C7B9J6
contig_444	cds	208969	209250	+	COBAOO_04380	pilZ	PilZ domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7BAJ0
contig_444	cds	209609	209818	+	COBAOO_04385		hypothetical protein	
contig_444	cds	209794	210054	-	COBAOO_04390		Ogr-Delta domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5E8I2
contig_444	cds	210100	210807	-	COBAOO_04395		hypothetical protein	
contig_444	cds	210866	212914	-	COBAOO_04400		Terminase-6C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7B9I5
contig_444	cds	213072	214025	+	COBAOO_04405		Capsid scaffolding protein	SO:0001217, UniRef:UniRef50_A0A1C7BCJ4
contig_444	cds	214025	215047	+	COBAOO_04410		Phage major capsid protein, P2 family	SO:0001217, UniRef:UniRef50_A0A5E7PBM4
contig_444	cds	215044	215781	+	COBAOO_04415		Terminase	SO:0001217, UniRef:UniRef50_A0A3M4EW61
contig_455	cds	177	341	+	COBAOO_04420		hypothetical protein	
contig_460	cds	142	300	+	COBAOO_04425		hypothetical protein	
contig_463	cds	19	270	-	COBAOO_04430		Dimethyl sulfoxide reductase subunit B	SO:0001217, UniRef:UniRef50_A0A402SR34
contig_466	cds	132	497	+	COBAOO_04435		hypothetical protein	PFAM:PF00391.26
contig_477	cds	115	348	+	COBAOO_04440		hypothetical protein	
contig_490	cds	47	232	+	COBAOO_04445		hypothetical protein	
contig_499	cds	17	472	+	COBAOO_04450		hypothetical protein	
contig_504	cds	92	232	+	COBAOO_04455		hypothetical protein	
contig_515	cds	57	149	-	COBAOO_04460		hypothetical protein	
contig_525	cds	10	267	-	COBAOO_04465		hypothetical protein	
contig_529	cds	1	222	+	COBAOO_04470		hypothetical protein	
contig_536	cds	21	197	+	COBAOO_04475		hypothetical protein	PFAM:PF13977.9
contig_543	cds	23	541	-	COBAOO_04480	ydeA	YdeA protein	SO:0001217, UniRef:UniRef50_A0A3S4GC93
contig_547	cds	11	175	+	COBAOO_04485		hypothetical protein	
contig_548	cds	37	255	-	COBAOO_04490		hypothetical protein	
contig_554	cds	51	398	+	COBAOO_04495		hypothetical protein	
contig_555	cds	508	1524	+	COBAOO_04500		Helicase-C-4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q0BIK1
contig_555	cds	1521	1883	-	COBAOO_04505		RES domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z4ZX82
contig_555	cds	2070	4880	-	COBAOO_04510		DEAD/DEAH box helicase	SO:0001217, UniRef:UniRef50_A0A0K1K289
contig_555	cds	4877	5683	-	COBAOO_04515		DUF1837 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K1K755
contig_555	cds	6072	7277	-	COBAOO_04520		MFS transporter	SO:0001217, UniRef:UniRef50_A0A1J0J306
contig_555	cds	7637	8260	-	COBAOO_04525		HAD family hydrolase	SO:0001217, UniRef:UniRef50_A0A241XK62
contig_555	cds	8498	9682	+	COBAOO_04530		putative fatty acid methyltransferase	SO:0001217, UniRef:UniRef50_P31049
contig_555	cds	9846	10805	+	COBAOO_04535		hypothetical protein	
contig_555	cds	10880	12904	+	COBAOO_04540		C4-dicarboxylate ABC transporter	SO:0001217, UniRef:UniRef50_G8Q9I3
contig_555	cds	12901	13299	+	COBAOO_04545		DUF1850 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H1XVV6
contig_555	cds	13382	14626	+	COBAOO_04550		6-aminohexanoate-dimer hydrolase	SO:0001217, UniRef:UniRef50_A0A2X2CKY4
contig_555	cds	14671	16008	-	COBAOO_04555		Dihydroorotase	SO:0001217, UniRef:UniRef50_A0A2X3IN98
contig_555	cds	16011	16571	-	COBAOO_04560		Carbonic anhydrase-like protein	SO:0001217, UniRef:UniRef50_K9NRA6
contig_555	cds	16568	17464	-	COBAOO_04565	folE2	GTP cyclohydrolase FolE2	SO:0001217, UniRef:UniRef50_Q4K3E8
contig_555	cds	17564	18757	+	COBAOO_04570		N-acetylmuramoyl-L-alanine amidase	SO:0001217, UniRef:UniRef50_A6VF16
contig_555	cds	18735	19151	-	COBAOO_04575		Glutamine synthetase	SO:0001217, UniRef:UniRef50_A6VF15
contig_555	cds	19264	19668	+	COBAOO_04580	dksA	RNA polymerase-binding transcription factor DksA	SO:0001217, UniRef:UniRef50_A0A2E6K2M0
contig_555	cds	19683	20885	+	COBAOO_04585	cobW	CobW C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E1REB0
contig_555	cds	20882	21523	+	COBAOO_04590		DUF1826 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A127MJY7
contig_555	cds	21676	22044	-	COBAOO_04595		NADH:ubiquinone oxidoreductase	SO:0001217, UniRef:UniRef50_S6BQR5
contig_555	cds	22147	23115	+	COBAOO_04600	yeiR	Zinc-binding GTPase YeiR	SO:0001217, UniRef:UniRef50_A0A5E6V5A9
contig_555	cds	23208	24236	+	COBAOO_04605	tonB1	energy transducer TonB1	BlastRules:WP_010895710, SO:0001217, UniRef:UniRef50_Q51368
contig_555	cds	24652	25959	-	COBAOO_04610		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4R5NSM2
contig_555	cds	26275	28032	-	COBAOO_04615		Sodium/proton antiporter	SO:0001217, UniRef:UniRef50_A0A4P0TH69
contig_555	cds	28396	29247	+	COBAOO_04620		Tim44 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5J6QBE1
contig_555	cds	29444	29845	+	COBAOO_04625		SMI1-KNR4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024H9L3
contig_555	cds	30063	30275	+	COBAOO_04630		YgdI/YgdR family lipoprotein	SO:0001217, UniRef:UniRef50_A0A1H0KYB9
contig_555	cds	30292	30972	-	COBAOO_04635		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5E0S4
contig_555	cds	31037	31819	-	COBAOO_04640		SDR family oxidoreductase	SO:0001217, UniRef:UniRef50_A0A3S6ZA49
contig_555	cds	31935	33329	+	COBAOO_04645		Glutamate-1-semialdehyde 2,1-aminomutase	SO:0001217, UniRef:UniRef50_A0A0N0GL99
contig_555	cds	33331	34698	+	COBAOO_04650		Glutamine synthetase family protein	SO:0001217, UniRef:UniRef50_G8PYH4
contig_555	cds	34793	35551	+	COBAOO_04655		hypothetical protein	PFAM:PF00106.28, PFAM:PF13561.9
contig_555	cds	35599	36342	-	COBAOO_04660		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0A8G5D7R1
contig_555	cds	36503	36985	+	COBAOO_04665		Putative acyl-CoA thioester hydrolase	SO:0001217, UniRef:UniRef50_A0A1Y5TGE1
contig_555	cds	37346	39067	+	COBAOO_04670		Sodium:proton antiporter	SO:0001217, UniRef:UniRef50_A0A317F620
contig_555	cds	39069	39653	+	COBAOO_04675		Undecaprenyl-diphosphate phosphatase	SO:0001217, UniRef:UniRef50_A0A1Y0UVE6
contig_555	cds	39691	40557	-	COBAOO_04680	pdxY	Pyridoxal kinase PdxY	SO:0001217, UniRef:UniRef50_P44690
contig_555	cds	40590	41090	+	COBAOO_04685		DUF3301 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A077LES7
contig_555	cds	41103	41891	-	COBAOO_04690	blaOXA-488	OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-488	NCBIProtein:WP_003097028.1, SO:0001217, UniRef:UniRef50_A0A0D6JH63
contig_555	cds	41963	42841	-	COBAOO_04695	poxA	alpha/beta hydrolase PoxA	BlastRules:WP_003114132, SO:0001217, UniRef:UniRef50_Q4KE18
contig_555	cds	42923	44689	+	COBAOO_04700		histidine kinase	SO:0001217, UniRef:UniRef50_A0A4P7PL50
contig_555	cds	44686	46029	+	COBAOO_04705	dctD	C4-dicarboxylate transport transcriptional regulatory protein DctD	SO:0001217, UniRef:UniRef50_A0A5E7FW38
contig_555	cds	46048	47397	-	COBAOO_04710		AA-permease domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5EIP5
contig_555	cds	47499	48251	-	COBAOO_04715		N-formylglutamate amidohydrolase	SO:0001217, UniRef:UniRef50_G8PXR3
contig_555	cds	48235	49566	-	COBAOO_04720		GS catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RJR0
contig_555	cds	49563	50216	-	COBAOO_04725		Isochorismatase hydrolase	SO:0001217, UniRef:UniRef50_A0A3S4PTU1
contig_555	cds	50221	51078	-	COBAOO_04730	qapR	transcriptional repressor QapR	BlastRules:WP_003099726, SO:0001217, UniRef:UniRef50_A0A024HAI7
contig_555	cds	51281	52063	-	COBAOO_04735		Lipoprotein	SO:0001217, UniRef:UniRef50_G7VWL9
contig_555	cds	52140	52817	-	COBAOO_04740		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A069PZR3
contig_555	cds	52817	53824	-	COBAOO_04745		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_T0CGG0
contig_555	cds	54031	54822	-	COBAOO_04750		TPR-REGION domain-containing protein	SO:0001217, UniRef:UniRef50_A6VEX9
contig_555	cds	54861	55649	-	COBAOO_04755	znuB	High-affinity zinc uptake system membrane protein ZnuB	SO:0001217, UniRef:UniRef50_P39832
contig_555	cds	55642	56451	-	COBAOO_04760	znuC	Zinc import ATP-binding protein ZnuC	SO:0001217, UniRef:UniRef50_Q0VTB6
contig_555	cds	56451	56954	-	COBAOO_04765	zur	zinc uptake transcriptional repressor Zur	BlastRules:WP_003096992, SO:0001217, UniRef:UniRef50_Q2SPI2
contig_555	cds	57024	57947	+	COBAOO_04770	znuA	High-affinity zinc uptake system protein ZnuA	SO:0001217, UniRef:UniRef50_Q9HT75
contig_555	cds	58057	60261	+	COBAOO_04775		Vitamin B12-dependent ribonucleotide reductase	SO:0001217, UniRef:UniRef50_A0A2A4R164
contig_555	cds	60278	60967	+	COBAOO_04780		NrdJb	SO:0001217, UniRef:UniRef50_A0A1I4SKB6
contig_555	cds	61585	62535	-	COBAOO_04785		Homoserine kinase	SO:0001217, UniRef:UniRef50_P29364
contig_555	cds	62569	62859	-	COBAOO_04790		DUF2782 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1E2VDI4
contig_555	cds	62937	65678	+	COBAOO_04795		DNA polymerase I	SO:0001217, UniRef:UniRef50_Q9HT80
contig_555	ncRNA	65825	65940	+	COBAOO_04800	Pseudomon-1	Pseudomon-1/ErsA RNA	RFAM:RF01719, SO:0000655
contig_555	cds	65942	66589	-	COBAOO_04805	engB	putative GTP-binding protein EngB	SO:0001217, UniRef:UniRef50_B0TZB8
contig_555	cds	66773	67066	+	COBAOO_04810		Cytochrome c domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q9R9N5
contig_555	cds	67112	67717	+	COBAOO_04815		Cytochrome C	SO:0001217, UniRef:UniRef50_W5YVT6
contig_555	cds	67885	68520	+	COBAOO_04820	dsbA	thiol:disulfide interchange protein DsbA	BlastRules:WP_003096976, BlastRules:WP_010951523, SO:0001217, UniRef:UniRef50_O52376
contig_555	cds	68536	69414	+	COBAOO_04825		Endonuclease/exonuclease/phosphatase family protein	SO:0001217, UniRef:UniRef50_A0A3G7WT07
contig_555	cds	69411	71426	+	COBAOO_04830		Diguanylate cyclase	SO:0001217, UniRef:UniRef50_A0A0C2RRU6
contig_555	cds	71544	72137	+	COBAOO_04835		UPF0056 membrane protein	SO:0001217, UniRef:UniRef50_A0A2R3IN77
contig_555	cds	72167	72946	+	COBAOO_04840	ampDh2	N-acetylmuramoyl-L-alanine amidase AmpDh2	BlastRules:WP_003096970, SO:0001217, UniRef:UniRef50_A0A5E7T4Y9
contig_555	cds	72981	74768	-	COBAOO_04845	kinB	Alginate biosynthesis sensor protein KinB	SO:0001217, UniRef:UniRef50_O34206
contig_555	cds	74765	76114	-	COBAOO_04850	algB	sigma-54-dependent response regulator transcription factor AlgB	BlastRules:WP_003102840, SO:0001217, UniRef:UniRef50_Q88RJ6
contig_555	cds	76582	76743	+	COBAOO_04855		UPF0391 membrane protein ENO23_08620	SO:0001217, UniRef:UniRef50_A0A7C2IM85
contig_555	cds	76765	77232	+	COBAOO_04860		Uncharacterized protein PA5481	SO:0001217, UniRef:UniRef50_Q9HT89
contig_555	ncRNA-region	77277	77368	+			ivy-DE RNA	RFAM:RF02999, SO:0005836
contig_555	cds	77945	79279	+	COBAOO_04865		Proton/glutamate-aspartate symporter	SO:0001217, UniRef:UniRef50_P21345
contig_555	cds	79384	80613	+	COBAOO_04870		Gate domain-containing protein	SO:0001217, UniRef:UniRef50_A0A165G5L5
contig_555	cds	80632	81672	-	COBAOO_04875		DUF2914 domain-containing protein	SO:0001217, UniRef:UniRef50_N2IZD9
contig_555	cds	82046	83335	+	COBAOO_04880		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_N9LLD1
contig_555	cds	83478	84038	+	COBAOO_04885		Acetyltransferase PA5475	SO:0001217, UniRef:UniRef50_Q9HT95
contig_555	cds	84044	85417	-	COBAOO_04890		Peptidase M16	SO:0001217, UniRef:UniRef50_A0A0F0DLU2
contig_555	cds	85486	87234	-	COBAOO_04895	phoU	PhoU domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3WTG5
contig_555	cds	87594	88388	+	COBAOO_04900		Amino acid abc transporter substrate-binding paat family protein	SO:0001217, UniRef:UniRef50_A0A1C7C155
contig_555	cds	88756	89895	+	COBAOO_04905		3'-phosphate/5'-hydroxy nucleic acid ligase	SO:0001217, UniRef:UniRef50_A0A0N1EJK4
contig_555	cds	89892	90506	+	COBAOO_04910		Peptide chain release factor H	SO:0001217, UniRef:UniRef50_A0A5R9AGR1
contig_555	cds	90512	91276	-	COBAOO_04915	terC	TerC family protein	SO:0001217, UniRef:UniRef50_A0A498RLX4
contig_555	cds	91297	92601	-	COBAOO_04920		Mg(2+)/citrate complex secondary transporter	SO:0001217, UniRef:UniRef50_P55069
contig_555	cds	92881	93243	-	COBAOO_04925		DUF2388 domain-containing protein	SO:0001217, UniRef:UniRef50_A6VEU1
contig_555	cds	93240	94184	-	COBAOO_04930		AEC family transporter	SO:0001217, UniRef:UniRef50_C1DH34
contig_555	cds	94252	94671	+	COBAOO_04935		hypothetical protein	PFAM:PF04828.17
contig_555	cds	94779	96737	-	COBAOO_04940		DUF4105 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H4UI00
contig_555	cds	96734	97069	-	COBAOO_04945		DUF2388 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C2DBR9
contig_555	cds	97098	97391	-	COBAOO_04950		Holliday junction resolvase	SO:0001217, UniRef:UniRef50_F8FVK5
contig_555	cds	97516	97833	-	COBAOO_04955		Holliday junction resolvasome, helicase subunit	SO:0001217, UniRef:UniRef50_Q9HTA9
contig_555	cds	97929	98141	-	COBAOO_04960		hypothetical protein	PFAM:PF06568.14
contig_555	cds	98304	99140	-	COBAOO_04965	ubiE	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	SO:0001217, UniRef:UniRef50_A0A5E7CR63
contig_555	cds	99134	100276	-	COBAOO_04970		Acyltransferase	SO:0001217, UniRef:UniRef50_A0A3S4T599
contig_555	cds	100273	101136	-	COBAOO_04975		Methyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5EHS1
contig_555	cds	101133	102434	-	COBAOO_04980		Glycosyltransferase	SO:0001217, UniRef:UniRef50_Q3K489
contig_555	cds	102428	104056	-	COBAOO_04985		Glycosyltransferase	SO:0001217, UniRef:UniRef50_A0A0C5EU08
contig_555	cds	104464	105378	+	COBAOO_04990	rmd	GDP-6-deoxy-D-mannose reductase	BlastRules:WP_003114107, EC:1.1.1.281, SO:0001217, UniRef:UniRef50_Q9HTB6
contig_555	cds	105375	106346	+	COBAOO_04995		GDP-mannose 4,6-dehydratase	SO:0001217, UniRef:UniRef50_A0A136KNT5
contig_555	cds	106350	107789	+	COBAOO_05000		mannose-1-phosphate guanylyltransferase	SO:0001217, UniRef:UniRef50_A0A098GHG3
contig_555	cds	107789	108586	+	COBAOO_05005		Transport permease protein	SO:0001217, UniRef:UniRef50_J2E759
contig_555	cds	108586	109851	+	COBAOO_05010		ABC transporter	SO:0001217, UniRef:UniRef50_P72163
contig_555	cds	109848	111230	+	COBAOO_05015	wbpX	Glycosyltransferase WbpX	SO:0001217, UniRef:UniRef50_O84908
contig_555	cds	111214	112341	+	COBAOO_05020		Capsular glucan synthase	SO:0001217, UniRef:UniRef50_A0A0S4HUT1
contig_555	cds	112342	113487	+	COBAOO_05025	wbpZ	D-rhamnosyltransferase WbpZ	BlastRules:WP_003114105, SO:0001217, UniRef:UniRef50_A0A3M5FUK6
contig_555	cds	113543	113746	-	COBAOO_05030		DUF1127 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y0KLP4
contig_555	cds	114124	115617	-	COBAOO_05035		Putative acetyl-CoA hydrolase/transferase	SO:0001217, UniRef:UniRef50_A0A653MXP6
contig_555	cds	115715	116143	-	COBAOO_05040	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_A4YKT9
contig_555	cds	116181	118367	-	COBAOO_05045		DNA helicase	SO:0001217, UniRef:UniRef50_Q9L7T3
contig_555	cds	118544	121399	+	COBAOO_05050		Cyclic di-GMP phosphodiesterase Gmr	SO:0001217, UniRef:UniRef50_A0A127MKV4
contig_555	cds	121458	123659	+	COBAOO_05055	yfiO	Outer membrane assembly lipoprotein YfiO	SO:0001217, UniRef:UniRef50_A6VEQ7
contig_555	cds	123656	124381	+	COBAOO_05060		DUF3142 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D6BA26
contig_555	cds	124375	125769	-	COBAOO_05065		Protease	SO:0001217, UniRef:UniRef50_A0A2X3G5F5
contig_555	cds	125850	127316	-	COBAOO_05070		Glucose-6-phosphate 1-dehydrogenase	SO:0001217, UniRef:UniRef50_Q9Z3S2
contig_555	cds	127402	128283	+	COBAOO_05075	hexR	Transcriptional regulator HexR	SO:0001217, UniRef:UniRef50_A0A7G7RVR7
contig_555	cds	128390	128605	+	COBAOO_05080		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A127MKL6
contig_555	cds	128559	129509	-	COBAOO_05085	pycR	LysR family transcriptional regulator PycR	BlastRules:WP_003121355, SO:0001217, UniRef:UniRef50_A0A7W4WET8
contig_555	cds	129708	131123	+	COBAOO_05090		Biotin carboxylase	SO:0001217, UniRef:UniRef50_A0A5E6PLB4
contig_555	cds	131139	132962	+	COBAOO_05095		Oxaloacetate decarboxylase alpha subunit	SO:0001217, UniRef:UniRef50_A0A072ZGL4
contig_555	cds	133200	134396	+	COBAOO_05100		Tryptophan-specific transport protein	SO:0001217, UniRef:UniRef50_Q02DS7
contig_555	cds	134421	135095	-	COBAOO_05105		Acetyltransferase GNAT family	SO:0001217, UniRef:UniRef50_H0E3G0
contig_555	cds	135104	135553	-	COBAOO_05110		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6S7F1N3
contig_555	cds	135681	137156	+	COBAOO_05115		PLP-dependent aminotransferase family protein	SO:0001217, UniRef:UniRef50_A0A5R9AD33
contig_555	cds	137193	138407	+	COBAOO_05120		Sulf-transp domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y3C678
contig_555	cds	138771	140195	-	COBAOO_05125		Aspartate ammonia-lyase	SO:0001217, UniRef:UniRef50_F4KXB2
contig_555	cds	140371	141279	+	COBAOO_05130		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_N2J9D3
contig_555	cds	141316	142344	-	COBAOO_05135		Alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_P12311
contig_555	cds	142692	143183	+	COBAOO_05140		N5-carboxyaminoimidazole ribonucleotide mutase	SO:0001217, UniRef:UniRef50_P43849
contig_555	cds	143214	144296	+	COBAOO_05145		N5-carboxyaminoimidazole ribonucleotide synthase	SO:0001217, UniRef:UniRef50_A0A2E7ZVW7
contig_555	cds	144411	144656	+	COBAOO_05150		Transglycosylase associated family protein	SO:0001217, UniRef:UniRef50_A0A1B3LT32
contig_555	cds	144717	145265	+	COBAOO_05155		DUF3299 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A246F6S8
contig_555	cds	145331	146248	-	COBAOO_05160		Putative glucose-6-phosphate 1-epimerase	SO:0001217, UniRef:UniRef50_A0A0F0DS42
contig_555	cds	146371	147570	-	COBAOO_05165		Formaldehyde dehydrogenase, glutathione-independent	SO:0001217, UniRef:UniRef50_C4WPF4
contig_555	cds	147777	148634	-	COBAOO_05170		Formyltetrahydrofolate deformylase	SO:0001217, UniRef:UniRef50_A0A5E7V9C3
contig_555	cds	148684	149319	-	COBAOO_05175		Sarcosine oxidase, gamma subunit	SO:0001217, UniRef:UniRef50_Q4K4Q0
contig_555	cds	149413	152430	-	COBAOO_05180		N-methyl glutamate dehydrogenase/oxidoreductase subunit C	SO:0001217, UniRef:UniRef50_F8JBL0
contig_555	cds	152427	152747	-	COBAOO_05185		Sarcosine oxidase subunit delta	SO:0001217, UniRef:UniRef50_T0AWZ6
contig_555	cds	152841	154091	-	COBAOO_05190		Sarcosine oxidase subunit beta	SO:0001217, UniRef:UniRef50_P40875
contig_555	cds	154177	155430	-	COBAOO_05195		Serine hydroxymethyltransferase 1	SO:0001217, UniRef:UniRef50_Q88AD1
contig_555	cds	155646	156287	+	COBAOO_05200		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1H0KR10
contig_555	cds	156371	157411	+	COBAOO_05205		L-threonine aldolase	SO:0001217, UniRef:UniRef50_A0A840RDN8
contig_555	cds	158814	161255	+	COBAOO_05210		Ferredoxin	SO:0001217, UniRef:UniRef50_Q9HTF2
contig_555	cds	161249	162349	-	COBAOO_05215	gbcB	glycine-betaine demethylase subunit GbcB	BlastRules:WP_003096769, SO:0001217, UniRef:UniRef50_A0A072ZFE6
contig_555	cds	162774	164063	+	COBAOO_05220	gbcA	glycine-betaine demethylase subunit GbcA	BlastRules:WP_003096766, SO:0001217, UniRef:UniRef50_A0A0B7DHB6
contig_555	cds	164111	164221	+	COBAOO_05225		hypothetical protein	
contig_555	cds	164338	164898	+	COBAOO_05230	hdeD	HdeD family acid-resistance protein	SO:0001217, UniRef:UniRef50_H0F436
contig_555	cds	164903	165079	+	COBAOO_05235		hypothetical protein	
contig_555	cds	165076	165366	-	COBAOO_05240	zapA	Cell division protein ZapA	SO:0001217, UniRef:UniRef50_A0A080VJK7
contig_555	cds	165363	165596	-	COBAOO_05245		hypothetical protein	
contig_555	cds	165692	165925	-	COBAOO_05250		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A5E8URV0
contig_555	cds	165949	166353	-	COBAOO_05255		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A080VRF9
contig_555	cds	166385	166591	-	COBAOO_05260		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A564L5Z2
contig_555	cds	166599	167168	-	COBAOO_05265		DUF2975 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A233SI29
contig_555	cds	167293	168066	-	COBAOO_05270		EftB-1	SO:0001217, UniRef:UniRef50_G8Q2E6
contig_555	cds	168102	169334	-	COBAOO_05275		Electron transfer flavoprotein subunit alpha	SO:0001217, UniRef:UniRef50_A0A1Q8TBX6
contig_555	cds	169453	171414	-	COBAOO_05280	dgcB	dimethylglycine demethylation protein DgcB	BlastRules:WP_003114447, BlastRules:WP_054594379, SO:0001217, UniRef:UniRef50_A0A5E4P4A1
contig_555	cds	171518	173578	-	COBAOO_05285	dgcA	dimethylglycine demethylation protein DgcA	BlastRules:WP_003114446, SO:0001217, UniRef:UniRef50_A0A1R4L846
contig_555	cds	173594	174124	-	COBAOO_05290		DUF5943 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H1X729
contig_555	cds	174251	175228	-	COBAOO_05295		Peptidase M19	SO:0001217, UniRef:UniRef50_A0A024HQ81
contig_555	cds	175450	175920	-	COBAOO_05300		50S ribosomal protein L21	SO:0001217, UniRef:UniRef50_Q8PEM3
contig_555	cds	176071	177546	+	COBAOO_05305		Cardiolipin synthase A	SO:0001217, UniRef:UniRef50_A0A0L0M1I0
contig_555	cds	177840	179192	+	COBAOO_05310	czcO	Putative oxidoreductase CzcO	SO:0001217, UniRef:UniRef50_A0A2Z3YQ79
contig_555	cds	179192	179614	+	COBAOO_05315		Enamine/imine deaminase	SO:0001217, UniRef:UniRef50_A0A0K0Y5G3
contig_555	cds	179628	180302	+	COBAOO_05320	fimA	Fimbrial assembly protein FimA	SO:0001217, UniRef:UniRef50_I4K4Z5
contig_555	cds	180359	181513	+	COBAOO_05325		Acetylornithine deacetylase	SO:0001217, UniRef:UniRef50_A0A3G3LCZ3
contig_555	cds	181443	182453	-	COBAOO_05330	cdhR	CdhR	SO:0001217, UniRef:UniRef50_G8Q2F5
