Product_normalized	OriginalProducts	Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	DbXrefs
cenp-v/gfa domain-containing protein	CENP-V/GFA domain-containing protein	contig_1	cds	2378672;2394377;3938897;6721744	2379064;2394772;3939244;6722163	+;-	OIFKLK_02309;OIFKLK_02325;OIFKLK_03690;OIFKLK_06315		SO:0001217, UniRef:UniRef50_A0A3D9HUT6;SO:0001217, UniRef:UniRef50_N2JU86;SO:0001217, UniRef:UniRef50_Q7VWR4;SO:0001217, UniRef:UniRef50_Q88BF4
cftr inhibitory factor cif	CFTR inhibitory factor Cif	contig_1	cds	2170466	2171425	-	OIFKLK_02076	cif	BlastRules:WP_003114004, SO:0001217, UniRef:UniRef50_A0A2U2D3Q8
chad domain-containing protein	CHAD domain-containing protein	contig_1	cds	2235748;5505325	2236518;5506062	+	OIFKLK_02138;OIFKLK_05184		SO:0001217, UniRef:UniRef50_A0A0G6FAW8;SO:0001217, UniRef:UniRef50_Q9HZX4
chain-length determining protein	Chain-length determining protein	contig_1	cds	4729560	4730888	-	OIFKLK_04455		SO:0001217, UniRef:UniRef50_Q9I520
chaperone	Chaperone	contig_1	cds	6021496	6022761	+	OIFKLK_05689		SO:0001217, UniRef:UniRef50_N2JPU6
chaperone cupa5	Chaperone CupA5	contig_1	cds	3384117	3384764	-	OIFKLK_03185	cupA5	SO:0001217, UniRef:UniRef50_Q9I1Y3
chaperone cupb4	Chaperone CupB4	contig_1	cds	874827	875567	+	OIFKLK_00842	cupB4	SO:0001217, UniRef:UniRef50_A6V018
chaperone cupd2	Chaperone CupD2	contig_1	cds	3388780	3389526	-	OIFKLK_03188	cupD2	SO:0001217, UniRef:UniRef50_A6V5P7
chaperone for exos	chaperone for exoS	contig_1	cds	1127460	1127810	-	OIFKLK_01084	exoS	SO:0001217, UniRef:UniRef50_Q93Q18, VFDB:VFC0086, VFDB:VFG042140
chaperone hsca-like protein	Chaperone HscA-like protein	contig_1	cds	1164526	1166385	+	OIFKLK_01119		SO:0001217, UniRef:UniRef50_A0A848LJL0
chaperone protein clpb	Chaperone protein ClpB	contig_1	cds	2491786;5607593	2494062;5610157	+;-	OIFKLK_02415;OIFKLK_05305	clpB	SO:0001217, UniRef:UniRef50_A0A4Q0ZPI3;SO:0001217, UniRef:UniRef50_Q6LMY0
chaperone protein dnaj	Chaperone protein DnaJ	contig_1	cds	5898862	5899995	-	OIFKLK_05569	dnaJ	SO:0001217, UniRef:UniRef50_A1WX30
chaperone protein dnak	Chaperone protein DnaK	contig_1	cds	5900111	5902024	-	OIFKLK_05570	dnaK	SO:0001217, UniRef:UniRef50_Q05FS8
chaperone protein hcha	Chaperone protein HchA	contig_1	cds	4537192	4538067	+	OIFKLK_04252	hchA	SO:0001217, UniRef:UniRef50_A0A143DEW3
chaperone protein htpg	Chaperone protein HtpG	contig_1	cds	3989174	3991078	-	OIFKLK_03738	htpG	SO:0001217, UniRef:UniRef50_A0A352KRT8
chaperone sura	Chaperone SurA	contig_1	cds	5159273;659266	5160217;660558	-	OIFKLK_00619;OIFKLK_04875	surA	SO:0001217, UniRef:UniRef50_A0A5E7L2E5;SO:0001217, UniRef:UniRef50_Q4ZMG7
chaperonin groel	Chaperonin GroEL	contig_1	cds	5331363	5333006	-	OIFKLK_05020		SO:0001217, UniRef:UniRef50_Q6ARV6
chaprone fape	chaprone FapE	contig_1	cds	3591655	3592407	+	OIFKLK_03366	fapE	SO:0001217, UniRef:UniRef50_Q9I2F2, VFDB:VFC0001, VFDB:VFG050299
chemor	putative chemoreceptor glutamine deamidase CheD	contig_1	cds	203197	203799	-	OIFKLK_00182	cheD	SO:0001217, UniRef:UniRef50_Q3SIF9
chemotaxis chemor	chemotaxis chemoreceptor PilJ	contig_1	cds	460790	462838	+	OIFKLK_00434	pilJ	BlastRules:WP_003100940, SO:0001217, UniRef:UniRef50_P42257
chemotaxis protein	Chemotaxis protein;chemotaxis protein;putative chemotaxis protein	contig_1	cds	1706987;2453244;4266969;472225;473609	1707919;2454926;4267376;472731;474220	+;-	OIFKLK_00438;OIFKLK_00440;OIFKLK_01640;OIFKLK_02381;OIFKLK_04007	chpC;chpE	SO:0001217, UniRef:UniRef50_A0A024HDU5;SO:0001217, UniRef:UniRef50_A0A1G5NJS6, VFDB:VFC0001, VFDB:VFG001233;SO:0001217, UniRef:UniRef50_A0A423II67;SO:0001217, UniRef:UniRef50_O87005, VFDB:VFC0001, VFDB:VFG001235;SO:0001217, UniRef:UniRef50_Q8EC92, VFDB:VFC0204, VFDB:VFG043018
chemotaxis protein chea	Chemotaxis protein CheA	contig_1	cds	207264	209183	-	OIFKLK_00186	cheA	SO:0001217, UniRef:UniRef50_A0A149VWZ5
chemotaxis protein chew	Chemotaxis protein CheW	contig_1	cds	1292013;206792	1292702;207277	+;-	OIFKLK_00185;OIFKLK_01232	cheW	SO:0001217, UniRef:UniRef50_B1G4F2;SO:0001217, UniRef:UniRef50_Q9HXT6
chemotaxis protein chey	chemotaxis protein CheY	contig_1	cds	4275959	4276333	-	OIFKLK_04016	cheY	SO:0001217, UniRef:UniRef50_Q51455, VFDB:VFC0204, VFDB:VFG043012
chemotaxis protein methyltransferase	Chemotaxis protein methyltransferase;chemotaxis protein methyltransferase	contig_1	cds	1707996;203805	1708820;204647	+;-	OIFKLK_00183;OIFKLK_01641		SO:0001217, UniRef:UniRef50_A0A1Y0FUB7, VFDB:VFC0204, VFDB:VFG043017;SO:0001217, UniRef:UniRef50_Q8EF63
chemotaxis response regulator protein-glutamate methylesterase	Chemotaxis response regulator protein-glutamate methylesterase	contig_1	cds	2752701;6598335	2754044;6599237	-	OIFKLK_02674;OIFKLK_06206		SO:0001217, UniRef:UniRef50_A0A5E7ACN4;SO:0001217, UniRef:UniRef50_A0A5E7LM18
chemotaxis signal transduction system protein chpa	chemotaxis signal transduction system protein ChpA	contig_1	cds	463786	471204	+	OIFKLK_00436	chpA	BlastRules:WP_003114893, SO:0001217, UniRef:UniRef50_A0A1I6C143
chemotaxis-sp	chemotaxis-specific methylesterase	contig_1	cds	4271529	4272635	-	OIFKLK_04013		SO:0001217, UniRef:UniRef50_O87125, VFDB:VFC0204, VFDB:VFG043015
chew-like domain-containing protein	CheW-like domain-containing protein	contig_1	cds	1290246;4267932	1290755;4268822	+;-	OIFKLK_01230;OIFKLK_04009		SO:0001217, UniRef:UniRef50_S6ALN2;SO:0001217, UniRef:UniRef50_U3GGX6
chitin-binding protein cbpd	chitin-binding protein CbpD	contig_1	cds	4827248	4828417	+	OIFKLK_04547	cbpD	BlastRules:WP_003114231, SO:0001217, UniRef:UniRef50_Q9I589
chitinase	chitinase	contig_1	cds	3129201	3130652	+	OIFKLK_02947		SO:0001217, UniRef:UniRef50_Q665Z4
chitooligosaccharide deacetylase	Chitooligosaccharide deacetylase	contig_1	cds	4212370	4213296	+	OIFKLK_03954		SO:0001217, UniRef:UniRef50_N1MLT9
chloramphenicol acetyltransferase	Chloramphenicol acetyltransferase	contig_1	cds	1118048;379613	1118737;380338	+	OIFKLK_00348;OIFKLK_01073		SO:0001217, UniRef:UniRef50_A0A072ZF88;SO:0001217, UniRef:UniRef50_A0A1C7ZBF0
chloramphenicol-sensitive protein rard	Chloramphenicol-sensitive protein RarD	contig_1	cds	1575822	1576721	+	OIFKLK_01511	rarD	SO:0001217, UniRef:UniRef50_O68827
chlorhexidine efflux transporter domain-containing protein	Chlorhexidine efflux transporter domain-containing protein	contig_1	cds	2227798;2346579	2228268;2347022	+;-	OIFKLK_02130;OIFKLK_02267		SO:0001217, UniRef:UniRef50_A0A2T3CTT8;SO:0001217, UniRef:UniRef50_Q9HZW7
choline / betaine / carnitine abc transporter-substrate binding protein	Choline / betaine / carnitine ABC transporter-substrate binding protein	contig_1	cds	6622444	6623382	-	OIFKLK_06225		SO:0001217, UniRef:UniRef50_Q88R38
choline / betaine / carnitine abc transporter-substrate binding protein betx	Choline / betaine / carnitine ABC transporter-substrate binding protein BetX	contig_1	cds	1844263	1845120	+	OIFKLK_01765	betX	SO:0001217, UniRef:UniRef50_Q88M34
choline abc transporter substrate-binding protein	Choline ABC transporter substrate-binding protein	contig_1	cds	6632825	6633763	-	OIFKLK_06235		SO:0001217, UniRef:UniRef50_A0A7W2QI38
choline transporter	Choline transporter	contig_1	cds	1027865	1029826	-	OIFKLK_00992		SO:0001217, UniRef:UniRef50_A0A0C5DQF2
choline-sulfatase betc	Choline-sulfatase BetC	contig_1	cds	3086857	3088473	+	OIFKLK_02913	betC	SO:0001217, UniRef:UniRef50_A0A379I5N4
cholinesterase choe	cholinesterase ChoE	contig_1	cds	6071912	6072835	+	OIFKLK_05737	choE	BlastRules:WP_003100000, SO:0001217, UniRef:UniRef50_Q9HUP2
chorismate pyruvate-lyase	putative chorismate pyruvate-lyase	contig_1	cds	6591712	6592248	+	OIFKLK_06199		SO:0001217, UniRef:UniRef50_Q87U40
chorismate synthase	Chorismate synthase	contig_1	cds	3896653	3897744	-	OIFKLK_03651		SO:0001217, UniRef:UniRef50_Q5E3U6
chromate transporter	Chromate transporter	contig_1	cds	5227114	5228319	+	OIFKLK_04921		SO:0001217, UniRef:UniRef50_A0A5E4P1N2
chromosomal replication initiator protein dnaa	Chromosomal replication initiator protein DnaA	contig_1	cds	1	1539	+	OIFKLK_00001	dnaA	SO:0001217, UniRef:UniRef50_A0A1E2VCN0
chromosome partition protein smc	Chromosome partition protein Smc	contig_1	cds	3444367;4106204	3446028;4109692	+;-	OIFKLK_03238;OIFKLK_03856		SO:0001217, UniRef:UniRef50_A0A5S9QCS2;SO:0001217, UniRef:UniRef50_Q9I240
chromosome partitioning protein	Chromosome partitioning protein	contig_1	cds	5806964	5807659	+	OIFKLK_05481		SO:0001217, UniRef:UniRef50_F6A9N6
chromosome partitioning protein para	Chromosome partitioning protein ParA	contig_1	cds	1990767	1992170	+	OIFKLK_01912	parA	SO:0001217, UniRef:UniRef50_U3B3X1
chromosome partitioning protein parb	Chromosome partitioning protein ParB	contig_1	cds	4036437;4042566;616097	4036709;4044617;617161	+;-	OIFKLK_00574;OIFKLK_03781;OIFKLK_03791	parB	SO:0001217, UniRef:UniRef50_A0A2W4U1B9;SO:0001217, UniRef:UniRef50_A0A367MFU9;SO:0001217, UniRef:UniRef50_G7UNP2
chromosome partitioning protein soj	chromosome partitioning protein Soj	contig_1	cds	6824148	6824936	-	OIFKLK_06414	soj	BlastRules:WP_003097243, SO:0001217, UniRef:UniRef50_A0A1V6FPL0
chromosome segregation atpase	Chromosome segregation ATPase	contig_1	cds	5807656	5810502	+	OIFKLK_05482		SO:0001217, UniRef:UniRef50_Q48N61
chromosome segregation protein smc	Chromosome segregation protein SMC	contig_1	cds	5777927	5779819	+	OIFKLK_05449		SO:0001217, UniRef:UniRef50_A0A2R3IN54
chromosome-partitioning protein parb	putative chromosome-partitioning protein ParB	contig_1	cds	6823266	6824138	-	OIFKLK_06413	parB	SO:0001217, UniRef:UniRef50_Q83AH2
chrr-like cupin domain-containing protein	ChrR-like cupin domain-containing protein	contig_1	cds	5582726;862069	5583406;862602	-	OIFKLK_00830;OIFKLK_05275		SO:0001217, UniRef:UniRef50_A0A0F7KUZ2;SO:0001217, UniRef:UniRef50_A0A1A6C2J0
cida/lrga family protein	CidA/LrgA family protein	contig_1	cds	1620288;945814	1620677;946224	+	OIFKLK_00911;OIFKLK_01552		SO:0001217, UniRef:UniRef50_Q88DK9;SO:0001217, UniRef:UniRef50_Q9HYH3
cifr	CifR	contig_1	cds	2858943	2859557	+	OIFKLK_02768	cifR	SO:0001217, UniRef:UniRef50_Q9HZR6
cina c-terminal domain-containing protein	CinA C-terminal domain-containing protein	contig_1	cds	3375971	3376489	-	OIFKLK_03175	cinA	SO:0001217, UniRef:UniRef50_Q9I1X4
circularly permuted atp-grasp type 2 domain-containing protein	Circularly permuted ATP-grasp type 2 domain-containing protein	contig_1	cds	3854640	3856052	-	OIFKLK_03601		SO:0001217, UniRef:UniRef50_I0INR8
ciscis-muconate transporter muck	Cis,cis-muconate transporter MucK	contig_1	cds	4662653	4664008	-	OIFKLK_04380	mucK	SO:0001217, UniRef:UniRef50_M4WV43
citrate lyase subunit beta-like protein cite	Citrate lyase subunit beta-like protein CitE	contig_1	cds	4792647	4793474	-	OIFKLK_04515	citE	SO:0001217, UniRef:UniRef50_A0A2C9ELL8
citrate synthase	Citrate synthase	contig_1	cds	4008222	4009508	+	OIFKLK_03754		SO:0001217, UniRef:UniRef50_A0A833FZ49
citrate-proton symporter cith	Citrate-proton symporter CitH	contig_1	cds	5154832	5156148	+	OIFKLK_04870	citH	SO:0001217, UniRef:UniRef50_A0A379IG22
citronellyl-coa dehydrogenase	citronellyl-CoA dehydrogenase	contig_1	cds	2217651	2218871	-	OIFKLK_02121	atuD	BlastRules:WP_003101733, SO:0001217, UniRef:UniRef50_A0A1I2K6V5
class c beta-lactamase-related serine hydrolase	Class C beta-lactamase-related serine hydrolase	contig_1	cds	6802798	6804042	-	OIFKLK_06393		SO:0001217, UniRef:UniRef50_A0A3N4AZ51
class i sam-dependent methyltransferase	Class I SAM-dependent methyltransferase	contig_1	cds	1724009;3708033;4641178;6715279;949651	1724821;3708860;4641675;6716142;950508	+;-	OIFKLK_00916;OIFKLK_01654;OIFKLK_03459;OIFKLK_04357;OIFKLK_06307		SO:0001217, UniRef:UniRef50_A0A0T6GD42;SO:0001217, UniRef:UniRef50_Q9HTB3;SO:0001217, UniRef:UniRef50_Q9HX18;SO:0001217, UniRef:UniRef50_Q9I2N5;SO:0001217, UniRef:UniRef50_Q9I4T4
class ii aldolase/adducin domain protein	Class II aldolase/adducin domain protein	contig_1	cds	258982	259764	-	OIFKLK_00233		SO:0001217, UniRef:UniRef50_L7V4L7
class iii pyridoxal phosphate-dependent aminotransferase	Putative class III pyridoxal phosphate-dependent aminotransferase	contig_1	cds	596992	598173	+	OIFKLK_00555		SO:0001217, UniRef:UniRef50_A0A379IPL5
cn hydrolase domain-containing protein	CN hydrolase domain-containing protein	contig_1	cds	1987022;5938504	1988140;5939226	+;-	OIFKLK_01910;OIFKLK_05613		SO:0001217, UniRef:UniRef50_A0A0C5E784;SO:0001217, UniRef:UniRef50_Q9HZB5
co-chaperone hscb-like protein	Co-chaperone HscB-like protein	contig_1	cds	1163962	1164483	+	OIFKLK_01118		SO:0001217, UniRef:UniRef50_Q9HXJ1
co-chaperonin groes	Co-chaperonin GroES	contig_1	cds	5333057	5333350	-	OIFKLK_05021		SO:0001217, UniRef:UniRef50_O33499
coa transferase	CoA transferase	contig_1	cds	4793485	4794687	-	OIFKLK_04516		SO:0001217, UniRef:UniRef50_A0A5P2UUV5
coat protein a of bacteriophage pf1	Coat protein A of bacteriophage Pf1	contig_1	cds	5139287;5787813	5140177;5788700	-	OIFKLK_04850;OIFKLK_05460		SO:0001217, UniRef:UniRef50_A0A5E5QZM9
cobalamin biosynthesis protein cobd	Cobalamin biosynthesis protein CobD	contig_1	cds	4380735	4381673	-	OIFKLK_04109	cobD	SO:0001217, UniRef:UniRef50_A0A2M8UXV3
cobalamin biosynthesis protein cobg	Cobalamin biosynthesis protein CobG	contig_1	cds	2200041	2201411	+	OIFKLK_02104	cobG	SO:0001217, UniRef:UniRef50_A0A3M5H5N0
cobalamin riboswitch aptamer	Cobalamin riboswitch aptamer	contig_1	ncRNA-region	2155131;2155339;2195389;2199700;4386277	2155280;2155529;2195593;2199950;4386484	+;-			RFAM:RF00174, SO:0000035
cobalt transport protein cbim	Cobalt transport protein CbiM	contig_1	cds	5492174	5492863	-	OIFKLK_05172	cbiM	SO:0001217, UniRef:UniRef50_Q9HVP5
cobalt transporter	Cobalt transporter	contig_1	cds	2154127	2154828	-	OIFKLK_02061		SO:0001217, UniRef:UniRef50_A0A5Q0BNF0
cobalt-pr	Cobalt-precorrin-5B (C(1))-methyltransferase;Cobalt-precorrin-6X reductase	contig_1	cds	2196549;2197274	2197277;2198374	-	OIFKLK_02101;OIFKLK_02102		SO:0001217, UniRef:UniRef50_A0A0E9ZGX1;SO:0001217, UniRef:UniRef50_A0A950TJ06
cobalt-zinc-cadmium resistance protein czca	Cobalt-zinc-cadmium resistance protein CzcA	contig_1	cds	2818691	2821846	+	OIFKLK_02730	czcA	SO:0001217, UniRef:UniRef50_P13511
cobalt-zinc-cadmium resistance protein czcb	Cobalt-zinc-cadmium resistance protein CzcB	contig_1	cds	4028761	4029990	-	OIFKLK_03774	czcB	SO:0001217, UniRef:UniRef50_A0A9P1R4T1
cobaltochelatase	Cobaltochelatase	contig_1	cds	1993108	1994073	-	OIFKLK_01914		SO:0001217, UniRef:UniRef50_A0A0C4WKX8
cobaltochelatase subunit cobn	Cobaltochelatase subunit CobN	contig_1	cds	2156779;3625452	2160525;3629297	+;-	OIFKLK_02064;OIFKLK_03392	cobN	SO:0001217, UniRef:UniRef50_A0A3S0HE55;SO:0001217, UniRef:UniRef50_A0A5P2HCY0
cobe/gbig c-terminal domain-containing protein	CobE/GbiG C-terminal domain-containing protein	contig_1	cds	2153626	2154054	-	OIFKLK_02060		SO:0001217, UniRef:UniRef50_Q9HZQ0
cobw c-terminal domain-containing protein	CobW C-terminal domain-containing protein	contig_1	cds	5682665	5683669	-	OIFKLK_05371	cobW	SO:0001217, UniRef:UniRef50_Q9HVI5
cobyric acid synthase	Cobyric acid synthase	contig_1	cds	4378282	4379754	-	OIFKLK_04107		SO:0001217, UniRef:UniRef50_Q885W8
cobyrinic acid ac-diamide synthase	Cobyrinic acid a,c-diamide synthase	contig_1	cds	2734887;5073716	2735156;5073952	-	OIFKLK_02655;OIFKLK_04773		SO:0001217, UniRef:UniRef50_N6ZS16
coenzyme a biosynthesis bifunctional protein coabc	Coenzyme A biosynthesis bifunctional protein CoaBC	contig_1	cds	6556429	6557637	+	OIFKLK_06162		SO:0001217, UniRef:UniRef50_P44953
coenzyme pqq synthesis protein b	Coenzyme PQQ synthesis protein B	contig_1	cds	3549724	3550638	-	OIFKLK_03326		SO:0001217, UniRef:UniRef50_Q50437
coenzyme pqq synthesis protein f	Coenzyme PQQ synthesis protein F	contig_1	cds	3564927;3572547	3567212;3574832	-	OIFKLK_03340;OIFKLK_03345		SO:0001217, UniRef:UniRef50_Q9I2D2
coenzyme q-binding protein coq10 start domain-containing protein	Coenzyme Q-binding protein COQ10 START domain-containing protein	contig_1	cds	5905986	5906420	-	OIFKLK_05576		SO:0001217, UniRef:UniRef50_A0A3M3ERP2
cold-shock protein	Cold-shock protein	contig_1	cds	1814943;4507251;522961	1815152;4507460;523170	+;-	OIFKLK_00477;OIFKLK_01731;OIFKLK_04226		SO:0001217, UniRef:UniRef50_A0A099D496;SO:0001217, UniRef:UniRef50_A0A0R2SCU6
colicin i r	Colicin I receptor	contig_1	cds	3629297	3631258	-	OIFKLK_03393		SO:0001217, UniRef:UniRef50_A0A5P9C495
colicin v production protein	Colicin V production protein	contig_1	cds	1970508	1971023	+	OIFKLK_01891		SO:0001217, UniRef:UniRef50_Q0VPJ4
collagen pro alpha-chain	Collagen pro alpha-chain	contig_1	cds	4639198	4640007	-	OIFKLK_04354		SO:0001217, UniRef:UniRef50_A0A1H0M5S1
conjugal transfer protein	Conjugal transfer protein	contig_1	cds	2689749;4009868;4011399;4018011;5583908	2690147;4010113;4012391;4018283;5584246	+;-	OIFKLK_02605;OIFKLK_03755;OIFKLK_03757;OIFKLK_03763;OIFKLK_05277		SO:0001217, UniRef:UniRef50_A0A062U7V5;SO:0001217, UniRef:UniRef50_A0A1V2K0C3;SO:0001217, UniRef:UniRef50_C1DR52;SO:0001217, UniRef:UniRef50_Q1LN35;SO:0001217, UniRef:UniRef50_W2DVX5
conjugal transfer protein trag	Conjugal transfer protein TraG	contig_1	cds	4020170	4022176	-	OIFKLK_03767	traG	SO:0001217, UniRef:UniRef50_A0A059DRT0
conjugal transfer protein tray	Conjugal transfer protein TraY	contig_1	cds	6358210	6360474	-	OIFKLK_05981	traY	SO:0001217, UniRef:UniRef50_A0A9P1R9D1
conjugal transfer protein trbb	Conjugal transfer protein trbB	contig_1	cds	4018660	4019712	-	OIFKLK_03765	trbB	SO:0001217, UniRef:UniRef50_A0A090E6K1
conjugal transfer protein trbc	Conjugal transfer protein TrbC	contig_1	cds	4018280	4018663	-	OIFKLK_03764	trbC	SO:0001217, UniRef:UniRef50_A0A512L5U1
conjugation trbi family protein	Conjugation TrbI family protein	contig_1	cds	4010110	4011396	-	OIFKLK_03756	trbI	SO:0001217, UniRef:UniRef50_M2V7S5
conjugative coupling factor trad pfgi-1 class	Conjugative coupling factor TraD, PFGI-1 class	contig_1	cds	2699377;5048955;5560765	2701569;5051111;5562996	+;-	OIFKLK_02618;OIFKLK_04746;OIFKLK_05252		SO:0001217, UniRef:UniRef50_A0A502ITS4
conjugative transfer protein trbe	Conjugative transfer protein TrbE	contig_1	cds	4015542	4017995	-	OIFKLK_03762	trbE	SO:0001217, UniRef:UniRef50_A0A0L0M934
conjugative transfer region lipoprotein	Conjugative transfer region lipoprotein	contig_1	cds	5027539;5588257	5027973;5588700	+;-	OIFKLK_04729;OIFKLK_05284		SO:0001217, UniRef:UniRef50_U3TWU2
copper chaperone pcuac	Copper chaperone PCu(A)C	contig_1	cds	1189916	1190392	+	OIFKLK_01144		SO:0001217, UniRef:UniRef50_N2JS40
copper resistance protein b	Copper resistance protein B	contig_1	cds	3460619	3461674	+	OIFKLK_03247		SO:0001217, UniRef:UniRef50_P12375
copper resistance protein c	Copper resistance protein C	contig_1	cds	2631183	2631569	-	OIFKLK_02549		SO:0001217, UniRef:UniRef50_P12376
copper resistance protein d domain-containing protein	Copper resistance protein D domain-containing protein	contig_1	cds	2678637;4638695;5688949	2678996;4639159;5689383	+;-	OIFKLK_02594;OIFKLK_04353;OIFKLK_05377		SO:0001217, UniRef:UniRef50_A0A0U1PXS5;SO:0001217, UniRef:UniRef50_Q9HVI0;SO:0001217, UniRef:UniRef50_Q9I4T0
copper resistance protein k	Copper resistance protein K	contig_1	cds	2629839	2630123	-	OIFKLK_02547		SO:0001217, UniRef:UniRef50_A0A157SF11
copper resistance system multicopper oxidase	Copper resistance system multicopper oxidase	contig_1	cds	3458778	3460622	+	OIFKLK_03246		SO:0001217, UniRef:UniRef50_A0A4P7XHK0
copper-binding protein	Copper-binding protein	contig_1	cds	2298982	2299527	+	OIFKLK_02207		SO:0001217, UniRef:UniRef50_A0A3B8P3L3
copper-containing nitrite reductase	Copper-containing nitrite reductase	contig_1	cds	2636139	2638058	-	OIFKLK_02554		SO:0001217, UniRef:UniRef50_A0A2D5FA50
copper-translocating p-type atpase	Copper-translocating P-type ATPase	contig_1	cds	2631711;2664334	2633786;2666799	-	OIFKLK_02550;OIFKLK_02579		SO:0001217, UniRef:UniRef50_F4GFR9;SO:0001217, UniRef:UniRef50_K2DN48
copper-translocating p-type atpase copa1	copper-translocating P-type ATPase CopA1	contig_1	cds	1047183	1049561	-	OIFKLK_01005	copA1	BlastRules:WP_003093042, SO:0001217, UniRef:UniRef50_A0A1C3RCT1
coproporphyrinogen iii oxidase	Coproporphyrinogen III oxidase	contig_1	cds	2732640;5071502	2733200;5072062	-	OIFKLK_02653;OIFKLK_04771		SO:0001217, UniRef:UniRef50_A0A084IG06
core-binding cb domain-containing protein	Core-binding (CB) domain-containing protein	contig_1	cds	4050658	4051857	-	OIFKLK_03799		SO:0001217, UniRef:UniRef50_A0A7W9WQJ5
corrinoid adenosyltransferase	Corrinoid adenosyltransferase	contig_1	cds	4383667;5345983	4384278;5346561	+;-	OIFKLK_04112;OIFKLK_05034		SO:0001217, UniRef:UniRef50_A0A0C4WNH9;SO:0001217, UniRef:UniRef50_M4WSE7
