# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1890326	1891486	+	OIFKLK_01816	550.0	2.4e-195	0.969	0.919	0.751	UniRef:UniRef50_A0A1Q9QVI2
contig_1	cds	1891530	1892894	+	OIFKLK_01817	918.0	0.0	1.161	1.0	0.861	UniRef:UniRef50_Q51485
contig_1	cds	1893109	1893960	+	OIFKLK_01818	422.0	1.2e-148	0.989	0.952	0.682	UniRef:UniRef50_A0A072ZRA8
contig_1	cds	1893969	1894826	-	OIFKLK_01819	333.0	3.4e-113	0.972	0.911	0.610	UniRef:UniRef50_A0A973A7I3
contig_1	cds	1895013	1896482	+	OIFKLK_01820	763.0	1.6e-275	1.153	0.998	0.691	UniRef:UniRef50_O68282
contig_1	cds	1896469	1897185	+	OIFKLK_01821	252.0	6.3e-83	0.996	0.963	0.591	UniRef:UniRef50_A0A5E6VDK6
contig_1	cds	1897203	1897865	+	OIFKLK_01822	265.0	2.9e-88	0.945	0.819	0.659	UniRef:UniRef50_P00885
contig_1	cds	1897955	1898392	-	OIFKLK_01823	164.0	7.1e-51	0.924	0.832	0.597	UniRef:UniRef50_Q9HZ54
contig_1	cds	1898540	1899700	+	OIFKLK_01824	-	-	-	-	-	-
contig_1	cds	1899793	1900170	+	OIFKLK_01825	241.0	3.6e-82	0.984	0.976	0.951	UniRef:UniRef50_Q9HZ56
contig_1	cds	1900277	1901200	-	OIFKLK_01826	314.0	2.7e-105	1.016	1.003	0.551	UniRef:UniRef50_A0A839T542
contig_1	cds	1901429	1902643	-	OIFKLK_01827	419.0	1.2e-143	0.988	0.993	0.549	UniRef:UniRef50_A0A3N9U3K7
contig_1	cds	1902682	1903617	-	OIFKLK_01828	331.0	8.1e-112	0.990	0.972	0.503	UniRef:UniRef50_H2FYR7
contig_1	cds	1903633	1904361	-	OIFKLK_01829	321.0	5.8e-110	0.996	0.996	0.685	UniRef:UniRef50_A0A5E6TTT6
contig_1	cds	1904520	1905260	-	OIFKLK_01830	344.0	2.8e-118	1.0	0.845	0.707	UniRef:UniRef50_A0A0C5E5Q6
contig_1	cds	1905325	1905996	-	OIFKLK_01831	323.0	2.1e-111	0.937	0.917	0.742	UniRef:UniRef50_Q88M11
contig_1	cds	1906002	1906700	-	OIFKLK_01832	342.0	6.1e-118	0.966	0.803	0.719	UniRef:UniRef50_Q885T9
contig_1	cds	1906851	1908185	-	OIFKLK_01833	687.0	1.9e-247	0.984	0.883	0.757	UniRef:UniRef50_A0A5E6VET5
contig_1	cds	1908295	1909371	+	OIFKLK_01834	580.0	3.1e-207	1.0	0.821	0.821	UniRef:UniRef50_Q4ZQ92
contig_1	ncRNA-region	1909512	1909596	+	-	68.6	3.1e-11	-	-	-	RFAM:RF01740
contig_1	cds	1909608	1912379	+	OIFKLK_01835	1361.0	0.0	0.969	1.0	0.801	UniRef:UniRef50_A0A5J6QC95
contig_1	cds	1912467	1913552	+	OIFKLK_01836	464.0	3.2e-162	0.992	0.909	0.654	UniRef:UniRef50_Q6ALW3
contig_1	cds	1913552	1914649	+	OIFKLK_01837	466.0	3.8e-163	0.984	0.947	0.641	UniRef:UniRef50_Q608S2
contig_1	cds	1914682	1915827	+	OIFKLK_01838	427.0	1.6e-147	0.982	0.959	0.612	UniRef:UniRef50_A0A5J4E7J7
contig_1	cds	1915820	1918060	+	OIFKLK_01839	863.0	2.4e-307	1.027	0.988	0.601	UniRef:UniRef50_A0A2E6M221
contig_1	cds	1918060	1918749	+	OIFKLK_01840	264.0	3.1e-87	0.978	0.821	0.621	UniRef:UniRef50_P43893
contig_1	cds	1919017	1920696	+	OIFKLK_01841	863.0	0.0	0.993	0.901	0.793	UniRef:UniRef50_A0A1B8P219
contig_1	cds	1920833	1921117	+	OIFKLK_01842	124.0	1.4e-36	0.968	0.820	0.648	UniRef:UniRef50_P57394
contig_1	cds	1921782	1922846	+	OIFKLK_01843	658.0	1.2e-239	0.992	0.986	1.0	UniRef:UniRef50_Q9RHD8
contig_1	cds	1922956	1924224	+	OIFKLK_01844	555.0	4.4e-196	0.998	0.919	0.625	UniRef:UniRef50_A0A218PTA6
contig_1	cds	1924265	1925287	+	OIFKLK_01845	511.0	8.8e-181	1.253	1.0	0.624	UniRef:UniRef50_Q04973
contig_1	cds	1925284	1925397	+	OIFKLK_01846	-	-	-	-	-	-
contig_1	cds	1925486	1926910	+	OIFKLK_01847	878.0	0.0	1.0	0.998	1.0	UniRef:UniRef50_Q9RHD4
contig_1	cds	1927032	1928078	+	OIFKLK_01848	707.0	4.3e-259	1.0	1.0	0.991	UniRef:UniRef50_A0AAU0SMS9
contig_1	cds	1928083	1929966	+	OIFKLK_01849	717.0	1.8e-253	1.041	0.969	0.547	UniRef:UniRef50_A0A6G8I4I0
contig_1	cds	1929963	1931114	+	OIFKLK_01850	419.0	1.3e-143	0.995	0.892	0.541	UniRef:UniRef50_A0A0D0TIK9
contig_1	cds	1931158	1932288	+	OIFKLK_01851	403.0	9.6e-138	0.981	0.920	0.566	UniRef:UniRef50_A0A4D6U7V9
contig_1	cds	1932429	1933247	+	OIFKLK_01852	305.0	1.3e-101	1.070	0.848	0.540	UniRef:UniRef50_S9ZMF6
contig_1	cds	1933244	1934284	+	OIFKLK_01853	383.0	3.2e-130	0.968	0.817	0.621	UniRef:UniRef50_G3XD50
contig_1	cds	1934482	1936479	+	OIFKLK_01854	850.0	1.2e-303	0.977	0.850	0.665	UniRef:UniRef50_Q9HZ86
contig_1	cds	1936670	1936999	+	OIFKLK_01855	147.0	1.4e-45	0.972	0.930	0.792	UniRef:UniRef50_Q9HZ87
contig_1	tRNA	1937072	1937147	-	OIFKLK_01856	80.7	-	-	-	-	-
contig_1	cds	1937216	1938412	-	OIFKLK_01857	586.0	3.2e-208	1.0	0.819	0.756	UniRef:UniRef50_P72173
contig_1	cds	1938600	1940612	+	OIFKLK_01858	895.0	0.0	1.004	0.975	0.681	UniRef:UniRef50_A3N031
contig_1	cds	1940616	1942175	-	OIFKLK_01859	978.0	0.0	0.994	0.824	0.990	UniRef:UniRef50_A0A3M5D3D9
contig_1	cds	1942165	1943199	-	OIFKLK_01860	403.0	1.8e-138	0.994	0.884	0.632	UniRef:UniRef50_A0A1H2G885
contig_1	cds	1943302	1944222	+	OIFKLK_01861	358.0	2.6e-122	1.007	0.960	0.623	UniRef:UniRef50_A0A0F9XXD9
contig_1	cds	1944260	1945744	+	OIFKLK_01862	637.0	2.7e-226	1.002	0.934	0.628	UniRef:UniRef50_Q1QY92
contig_1	tRNA	1945946	1946021	+	OIFKLK_01863	77.4	-	-	-	-	-
contig_1	tRNA	1946070	1946145	+	OIFKLK_01864	68.9	-	-	-	-	-
contig_1	tRNA	1946239	1946314	+	OIFKLK_01865	77.4	-	-	-	-	-
contig_1	tRNA	1946361	1946436	+	OIFKLK_01866	68.9	-	-	-	-	-
contig_1	cds	1946595	1947137	+	OIFKLK_01867	234.0	2.5e-77	0.994	0.918	0.687	UniRef:UniRef50_Q9HZ91
contig_1	cds	1947149	1948006	+	OIFKLK_01868	-	-	-	-	-	-
contig_1	cds	1948119	1948766	+	OIFKLK_01869	337.0	3.7e-117	1.009	0.991	0.806	UniRef:UniRef50_A0A653V8Y7
contig_1	cds	1948766	1949203	+	OIFKLK_01870	241.0	3.9e-81	0.993	0.832	0.806	UniRef:UniRef50_Q9HZ94
contig_1	cds	1949296	1950255	+	OIFKLK_01871	389.0	1.2e-133	0.969	0.854	0.647	UniRef:UniRef50_Q9AMN9
contig_1	cds	1950270	1951016	-	OIFKLK_01872	289.0	9.3e-97	0.992	0.860	0.618	UniRef:UniRef50_A0A1Y5RYS3
contig_1	cds	1951033	1951836	-	OIFKLK_01873	-	-	-	-	-	-
contig_1	ncRNA-region	1951933	1951999	+	-	68.8	1.3e-11	-	-	-	RFAM:RF02523
contig_1	cds	1951994	1952443	+	OIFKLK_01874	222.0	2.0e-73	0.960	0.817	0.776	UniRef:UniRef50_P96193
contig_1	cds	1952487	1953815	-	OIFKLK_01875	471.0	4.6e-162	1.005	0.908	0.581	UniRef:UniRef50_A0A0R0CVE9
contig_1	cds	1953927	1954853	+	OIFKLK_01876	505.0	4.3e-180	0.981	0.891	0.848	UniRef:UniRef50_A0A3R8LT79
contig_1	cds	1954917	1955294	+	OIFKLK_01877	179.0	2.7e-57	0.992	0.827	0.734	UniRef:UniRef50_A0A5E6ZJY3
contig_1	cds	1955387	1956280	-	OIFKLK_01878	471.0	2.7e-167	0.963	0.888	0.815	UniRef:UniRef50_A0A5S9QCQ9
contig_1	cds	1956443	1957867	+	OIFKLK_01879	728.0	3.6e-262	0.992	0.883	0.753	UniRef:UniRef50_A1AW36
contig_1	cds	1957879	1958517	+	OIFKLK_01880	339.0	1.7e-117	0.995	0.808	0.749	UniRef:UniRef50_Q65V08
contig_1	cds	1958589	1959350	+	OIFKLK_01881	340.0	1.8e-116	0.984	0.822	0.711	UniRef:UniRef50_A0A5E4Y6U0
contig_1	cds	1959409	1960491	+	OIFKLK_01882	447.0	5.8e-156	0.994	0.975	0.648	UniRef:UniRef50_A0A6J5DY08
contig_1	cds	1960561	1961673	+	OIFKLK_01883	543.0	7.8e-193	1.008	0.910	0.721	UniRef:UniRef50_Q9KQG2
contig_1	cds	1961775	1962785	+	OIFKLK_01884	376.0	1.9e-128	1.0	0.946	0.601	UniRef:UniRef50_O87014
contig_1	cds	1962954	1965713	+	OIFKLK_01885	1192.0	0.0	1.007	1.012	0.830	UniRef:UniRef50_A6V2V9
contig_1	cds	1965735	1966592	+	OIFKLK_01886	480.0	1.1e-170	0.975	0.837	0.831	UniRef:UniRef50_A0A941QXN1
contig_1	cds	1966682	1967317	+	OIFKLK_01887	375.0	3.1e-132	0.910	0.821	0.984	UniRef:UniRef50_Q59649
contig_1	cds	1967586	1968458	+	OIFKLK_01888	336.0	2.2e-114	0.962	0.962	0.591	UniRef:UniRef50_A0KLN6
contig_1	cds	1968455	1969744	+	OIFKLK_01889	551.0	2.1e-194	0.998	0.949	0.661	UniRef:UniRef50_Q9HZA8
contig_1	cds	1969748	1970407	+	OIFKLK_01890	194.0	8.8e-60	1.274	1.0	0.530	UniRef:UniRef50_Q9HZA9
contig_1	cds	1970508	1971023	+	OIFKLK_01891	144.0	1.5e-42	0.971	0.960	0.506	UniRef:UniRef50_Q0VPJ4
contig_1	cds	1971245	1972750	+	OIFKLK_01892	651.0	4.2e-232	0.980	1.0	0.662	UniRef:UniRef50_A0A522RMJ5
contig_1	cds	1972767	1973978	+	OIFKLK_01893	487.0	5.6e-170	0.978	0.900	0.622	UniRef:UniRef50_A0A1I2Z1Y1
contig_1	cds	1973975	1974742	+	OIFKLK_01894	375.0	1.0e-130	0.969	0.936	0.765	UniRef:UniRef50_A0A2U2N630
contig_1	cds	1974828	1976804	-	OIFKLK_01895	680.0	4.7e-237	0.950	0.837	0.592	UniRef:UniRef50_P35818
contig_1	cds	1976809	1977465	-	OIFKLK_01896	-	-	-	-	-	-
contig_1	cds	1977736	1979244	+	OIFKLK_01897	731.0	2.9e-262	0.968	0.848	0.782	UniRef:UniRef50_P31702
contig_1	cds	1979244	1980461	+	OIFKLK_01898	415.0	8.6e-142	0.995	0.973	0.603	UniRef:UniRef50_A0A2A2IVN4
contig_1	cds	1980484	1980912	+	OIFKLK_01899	182.0	6.7e-58	0.979	0.858	0.669	UniRef:UniRef50_K2JQH1
contig_1	cds	1980919	1981437	+	OIFKLK_01900	182.0	6.8e-57	1.099	0.851	0.545	UniRef:UniRef50_A0A078LS93
contig_1	cds	1981434	1981823	+	OIFKLK_01901	133.0	3.5e-39	0.961	0.919	0.581	UniRef:UniRef50_Q00516
contig_1	cds	1981820	1982533	+	OIFKLK_01902	228.0	3.1e-73	0.958	0.883	0.573	UniRef:UniRef50_Q00517
contig_1	cds	1982530	1983531	+	OIFKLK_01903	-	-	-	-	-	-
contig_1	cds	1983528	1984676	+	OIFKLK_01904	424.0	2.1e-146	0.992	0.990	0.591	UniRef:UniRef50_P25060
contig_1	cds	1984678	1985202	+	OIFKLK_01905	183.0	8.7e-58	0.954	0.943	0.620	UniRef:UniRef50_P25061
contig_1	tRNA	1985341	1985416	+	OIFKLK_01906	84.4	-	-	-	-	-
contig_1	tRNA	1985433	1985509	+	OIFKLK_01907	90.7	-	-	-	-	-
contig_1	tRNA	1985624	1985700	+	OIFKLK_01908	90.7	-	-	-	-	-
contig_1	cds	1985988	1987025	-	OIFKLK_01909	426.0	6.4e-148	0.997	0.975	0.622	UniRef:UniRef50_A0A024HK06
contig_1	cds	1987022	1988140	-	OIFKLK_01910	749.0	6.4e-275	0.997	0.954	0.997	UniRef:UniRef50_Q9HZB5
contig_1	cds	1988355	1990394	+	OIFKLK_01911	915.0	0.0	0.996	0.807	0.680	UniRef:UniRef50_H3RAB2
contig_1	cds	1990767	1992170	+	OIFKLK_01912	485.0	2.3e-166	1.199	0.996	0.500	UniRef:UniRef50_U3B3X1
contig_1	cds	1992175	1993107	+	OIFKLK_01913	370.0	9.8e-127	0.968	0.867	0.617	UniRef:UniRef50_A0A379IEM9
contig_1	cds	1993108	1994073	-	OIFKLK_01914	317.0	4.5e-105	0.966	0.827	0.548	UniRef:UniRef50_A0A0C4WKX8
contig_1	cds	1994198	1995085	+	OIFKLK_01915	537.0	2.8e-193	0.997	0.922	0.871	UniRef:UniRef50_Q88LC3
contig_1	cds	1995085	1996065	+	OIFKLK_01916	497.0	3.3e-176	1.150	1.005	0.648	UniRef:UniRef50_W6RHJ2
contig_1	cds	1996062	1996922	+	OIFKLK_01917	394.0	1.4e-136	1.010	0.840	0.678	UniRef:UniRef50_Q88LC1
contig_1	cds	1997006	1997269	+	OIFKLK_01918	139.0	8.5e-43	1.0	0.870	0.747	UniRef:UniRef50_S6AHL4
contig_1	cds	1997269	1998102	+	OIFKLK_01919	437.0	2.3e-154	0.989	0.870	0.741	UniRef:UniRef50_A0A1X1QR09
contig_1	cds	1998121	2000778	+	OIFKLK_01920	1149.0	0.0	1.062	0.997	0.623	UniRef:UniRef50_A0A0A2HYA1
contig_1	cds	2001225	2003189	+	OIFKLK_01921	879.0	0.0	1.087	1.026	0.641	UniRef:UniRef50_A0A679GN66
contig_1	cds	2003248	2004615	+	OIFKLK_01922	667.0	4.0e-239	1.002	0.896	0.702	UniRef:UniRef50_A0A3M4RDL5
contig_1	cds	2004795	2005892	+	OIFKLK_01923	231.0	9.7e-71	1.0	0.946	0.551	UniRef:UniRef50_A0A172WWI7
contig_1	cds	2005905	2008286	+	OIFKLK_01924	1274.0	0.0	0.990	0.876	0.839	UniRef:UniRef50_A0A1N6U3C4
contig_1	cds	2008357	2009652	-	OIFKLK_01925	751.0	3.1e-273	0.916	0.846	0.997	UniRef:UniRef50_A0A4U0JQ87
contig_1	cds	2009649	2010320	-	OIFKLK_01926	261.0	1.6e-86	0.946	0.861	0.597	UniRef:UniRef50_A0A0C5E2J5
contig_1	cds	2010382	2011461	-	OIFKLK_01927	707.0	1.4e-258	1.025	1.0	0.970	UniRef:UniRef50_Q9HZD2
contig_1	cds	2011515	2013146	-	OIFKLK_01928	1059.0	0.0	1.0	0.933	1.0	UniRef:UniRef50_W6RHH5
contig_1	cds	2013143	2014903	-	OIFKLK_01929	584.0	4.8e-202	1.096	0.998	0.542	UniRef:UniRef50_M4X2B5
contig_1	cds	2014900	2015922	-	OIFKLK_01930	340.0	3.0e-114	0.976	0.927	0.533	UniRef:UniRef50_A0A5S9PSQ8
contig_1	cds	2015915	2016409	-	OIFKLK_01931	-	-	-	-	-	-
contig_1	cds	2016406	2017344	-	OIFKLK_01932	418.0	1.1e-145	0.974	0.905	0.717	UniRef:UniRef50_Q88LA4
contig_1	cds	2017355	2018335	-	OIFKLK_01933	428.0	1.0e-148	1.009	0.864	0.681	UniRef:UniRef50_A0A0P7ZF96
contig_1	cds	2018675	2019445	+	OIFKLK_01934	231.0	2.0e-74	0.918	0.948	0.511	UniRef:UniRef50_A0A556AYJ4
contig_1	cds	2019719	2024581	+	OIFKLK_01935	2706.0	0.0	0.998	0.971	0.832	UniRef:UniRef50_Q9HZE0
contig_1	cds	2024729	2025172	+	OIFKLK_01936	211.0	2.2e-69	0.993	0.844	0.767	UniRef:UniRef50_Q63J08
contig_1	cds	2025215	2025787	+	OIFKLK_01937	368.0	3.8e-130	1.0	0.969	1.0	UniRef:UniRef50_Q9HZE2
contig_1	cds	2025800	2026786	+	OIFKLK_01938	339.0	5.6e-114	1.034	0.919	0.596	UniRef:UniRef50_Q9HZE3
contig_1	cds	2027268	2030114	+	OIFKLK_01939	1861.0	0.0	1.075	1.0	0.924	UniRef:UniRef50_Q9HZE4
contig_1	cds	2030092	2033673	+	OIFKLK_01940	1215.0	0.0	1.023	1.005	0.522	UniRef:UniRef50_Q9HZE5
contig_1	cds	2033713	2034231	+	OIFKLK_01941	237.0	6.6e-79	1.0	0.961	0.698	UniRef:UniRef50_Q9HZE6
contig_1	cds	2034237	2035604	+	OIFKLK_01942	875.0	0.0	1.0	0.877	0.998	UniRef:UniRef50_Q9HZE7
contig_1	cds	2035582	2036571	+	OIFKLK_01943	355.0	7.0e-121	0.997	0.991	0.567	UniRef:UniRef50_A0A1G7CBS1
contig_1	cds	2036568	2038091	+	OIFKLK_01944	818.0	4.7e-297	0.996	0.932	0.782	UniRef:UniRef50_A0A105TFM6
contig_1	cds	2038093	2039463	+	OIFKLK_01945	447.0	9.0e-153	1.0	0.954	0.511	UniRef:UniRef50_Q9HZF0
contig_1	cds	2039504	2039734	-	OIFKLK_01946	-	-	-	-	-	-
contig_1	cds	2039860	2040336	+	OIFKLK_01947	186.0	3.0e-59	0.994	0.946	0.650	UniRef:UniRef50_Q9HZF2
contig_1	cds	2040374	2040850	+	OIFKLK_01948	247.0	1.9e-83	0.918	0.873	0.821	UniRef:UniRef50_Q9HZF2
contig_1	cds	2040967	2042871	-	OIFKLK_01949	1191.0	0.0	0.972	0.963	0.969	UniRef:UniRef50_Q9HZF4
contig_1	cds	2043039	2044040	-	OIFKLK_01950	435.0	7.4e-152	0.934	0.871	0.672	UniRef:UniRef50_A0A157P5A4
contig_1	cds	2044112	2044993	-	OIFKLK_01951	568.0	1.5e-205	1.0	0.899	0.986	UniRef:UniRef50_Q9HZF6
contig_1	cds	2045086	2045367	+	OIFKLK_01952	191.0	1.6e-63	1.0	1.0	1.0	UniRef:UniRef50_Q9HZF7
contig_1	cds	2045424	2046452	+	OIFKLK_01953	571.0	1.7e-204	0.988	0.835	0.882	UniRef:UniRef50_Q9HZF8
contig_1	cds	2046540	2046752	-	OIFKLK_01954	106.0	1.8e-30	1.029	0.986	0.653	UniRef:UniRef50_A0A1V0B637
contig_1	ncRNA-region	2046771	2046898	-	-	123.0	2.2e-19	-	-	-	RFAM:RF01755
contig_1	cds	2047213	2049390	+	OIFKLK_01955	1186.0	0.0	1.004	1.0	0.802	UniRef:UniRef50_A0A0F7M329
contig_1	cds	2049459	2050889	-	OIFKLK_01956	672.0	8.5e-240	1.0	0.835	0.716	UniRef:UniRef50_I4KBL7
contig_1	cds	2051200	2051544	+	OIFKLK_01957	-	-	-	-	-	-
contig_1	cds	2051970	2052593	+	OIFKLK_01958	235.0	1.4e-76	1.005	0.842	0.591	UniRef:UniRef50_P0A4H2
contig_1	cds	2052607	2054832	+	OIFKLK_01959	1144.0	0.0	1.019	1.001	0.811	UniRef:UniRef50_Q9HZG4
contig_1	cds	2054843	2056174	-	OIFKLK_01960	499.0	3.4e-173	1.005	0.883	0.560	UniRef:UniRef50_Q9HZG5
contig_1	cds	2056291	2056614	-	OIFKLK_01961	108.0	4.6e-30	0.972	0.897	0.587	UniRef:UniRef50_A0A6G6J192
contig_1	cds	2056628	2057008	-	OIFKLK_01962	158.0	3.8e-49	0.968	0.847	0.721	UniRef:UniRef50_A0A5N7JN27
contig_1	cds	2057012	2057341	-	OIFKLK_01963	181.0	9.4e-59	1.0	1.0	0.881	UniRef:UniRef50_A0A024HKW3
contig_1	cds	2057811	2059019	+	OIFKLK_01964	525.0	2.3e-184	0.955	0.815	0.688	UniRef:UniRef50_A0A6C2UN12
contig_1	cds	2059204	2060469	-	OIFKLK_01965	567.0	4.5e-201	0.995	0.929	0.659	UniRef:UniRef50_F8HAE7
contig_1	cds	2060638	2061504	-	OIFKLK_01966	365.0	2.9e-125	0.990	0.848	0.649	UniRef:UniRef50_C3V9Z1
contig_1	cds	2061504	2062436	-	OIFKLK_01967	566.0	1.7e-204	0.887	0.873	0.993	UniRef:UniRef50_Q9HZH2
contig_1	cds	2062453	2063049	-	OIFKLK_01968	243.0	3.8e-80	1.0	0.818	0.621	UniRef:UniRef50_A0A9P1R6A8
contig_1	cds	2063215	2063772	+	OIFKLK_01969	217.0	1.3e-70	1.0	0.916	0.643	UniRef:UniRef50_U1Z9M7
contig_1	cds	2063818	2064057	+	OIFKLK_01970	78.6	5.5e-19	0.924	0.802	0.548	UniRef:UniRef50_A0A5E6ULC2
contig_1	cds	2064425	2065828	+	OIFKLK_01971	588.0	1.5e-207	1.004	0.931	0.620	UniRef:UniRef50_A0A5C6DF07
contig_1	tRNA	2065886	2065962	-	OIFKLK_01972	80.7	-	-	-	-	-
contig_1	cds	2066116	2066337	-	OIFKLK_01973	105.0	5.5e-30	1.0	0.869	0.699	UniRef:UniRef50_G3XCW5
contig_1	cds	2066469	2067065	-	OIFKLK_01974	249.0	6.3e-83	0.975	0.932	0.632	UniRef:UniRef50_Q883K6
contig_1	cds	2067132	2067671	+	OIFKLK_01975	238.0	4.1e-79	1.017	0.968	0.654	UniRef:UniRef50_A0A0A1W9L1
contig_1	cds	2067668	2068885	+	OIFKLK_01976	541.0	3.9e-191	0.973	0.910	0.703	UniRef:UniRef50_Q9HZH8
contig_1	cds	2068914	2069945	-	OIFKLK_01977	526.0	2.0e-187	0.974	0.886	0.793	UniRef:UniRef50_A0A0C5DWF8
contig_1	cds	2070122	2071717	+	OIFKLK_01978	683.0	1.2e-242	0.994	0.893	0.629	UniRef:UniRef50_A0A1X7AN47
contig_1	cds	2071723	2073303	+	OIFKLK_01979	560.0	1.0e-194	1.017	0.961	0.555	UniRef:UniRef50_A0A5E7J626
contig_1	cds	2073324	2074883	+	OIFKLK_01980	618.0	6.4e-218	0.994	0.931	0.587	UniRef:UniRef50_W2UCM3
contig_1	cds	2074958	2075866	+	OIFKLK_01981	438.0	3.1e-155	1.0	1.253	0.798	UniRef:UniRef50_A0A3M5E712
contig_1	cds	2075969	2076775	+	OIFKLK_01982	359.0	4.4e-124	1.004	0.944	0.636	UniRef:UniRef50_A0A1M7MMT7
contig_1	cds	2076819	2077205	-	OIFKLK_01983	139.0	1.7e-41	0.953	0.847	0.566	UniRef:UniRef50_Q9HZI5
contig_1	cds	2077262	2079190	-	OIFKLK_01984	942.0	0.0	0.998	0.968	0.697	UniRef:UniRef50_A0A9X1BHF5
contig_1	cds	2079416	2081338	+	OIFKLK_01985	909.0	0.0	1.0	1.008	0.745	UniRef:UniRef50_A0A0F2P1F3
contig_1	cds	2081488	2082174	+	OIFKLK_01986	457.0	2.3e-163	0.991	0.804	1.0	UniRef:UniRef50_A0A2A2EBK8
contig_1	cds	2082204	2082641	-	OIFKLK_01987	229.0	1.2e-76	0.993	0.862	0.771	UniRef:UniRef50_A0A3M4VRX7
contig_1	cds	2082849	2083283	+	OIFKLK_01988	184.0	5.1e-59	1.007	1.0	0.607	UniRef:UniRef50_Q9HZJ0
contig_1	cds	2083300	2084103	-	OIFKLK_01989	489.0	3.5e-175	1.0	0.921	0.951	UniRef:UniRef50_Q9HZJ1
contig_1	cds	2084546	2086693	+	OIFKLK_01990	1188.0	0.0	0.926	0.829	0.917	UniRef:UniRef50_P28793
contig_1	cds	2086724	2087899	+	OIFKLK_01991	714.0	1.6e-259	1.0	0.863	0.921	UniRef:UniRef50_P28790
contig_1	cds	2087982	2088356	+	OIFKLK_01992	255.0	7.3e-88	1.0	1.0	0.992	UniRef:UniRef50_Q9HZJ4
contig_1	cds	2088447	2091053	+	OIFKLK_01993	1231.0	0.0	1.013	0.929	0.691	UniRef:UniRef50_K0CC60
contig_1	cds	2091160	2091678	+	OIFKLK_01994	197.0	1.8e-63	1.012	1.0	0.615	UniRef:UniRef50_A0A1H1SL87
contig_1	cds	2091884	2092117	+	OIFKLK_01995	125.0	1.1e-37	1.0	0.802	0.805	UniRef:UniRef50_Q87ZB7
contig_1	cds	2092139	2092624	-	OIFKLK_01996	171.0	3.8e-53	1.006	0.926	0.630	UniRef:UniRef50_Q9HZJ8
contig_1	cds	2092636	2093250	-	OIFKLK_01997	253.0	1.1e-83	1.0	0.843	0.637	UniRef:UniRef50_P37452
contig_1	cds	2093482	2094183	+	OIFKLK_01998	228.0	5.0e-74	0.923	0.995	0.544	UniRef:UniRef50_A0A142BD85
contig_1	cds	2094385	2095383	+	OIFKLK_01999	551.0	3.6e-197	1.0	0.834	0.849	UniRef:UniRef50_Q9HZK0
contig_1	cds	2095395	2096132	+	OIFKLK_02000	294.0	7.1e-99	0.992	0.903	0.638	UniRef:UniRef50_Q87ZC3
contig_1	cds	2096178	2096807	-	OIFKLK_02001	379.0	9.1e-134	0.919	0.850	1.0	UniRef:UniRef50_Q9HZK2
contig_1	cds	2096818	2100270	-	OIFKLK_02002	1424.0	0.0	1.009	0.982	0.622	UniRef:UniRef50_A0A4Z0WL10
contig_1	cds	2100404	2101870	+	OIFKLK_02003	595.0	6.0e-209	0.982	0.842	0.633	UniRef:UniRef50_A4VMV5
contig_1	cds	2102265	2102471	-	OIFKLK_02004	-	-	-	-	-	-
contig_1	cds	2102630	2103382	+	OIFKLK_02005	302.0	1.3e-102	0.836	0.921	0.722	UniRef:UniRef50_A0A8S0GSH6
contig_1	cds	2103641	2104978	+	OIFKLK_02006	541.0	1.4e-189	1.004	0.892	0.617	UniRef:UniRef50_Q9HZK6
contig_1	cds	2104982	2106193	+	OIFKLK_02007	493.0	4.5e-172	1.017	0.911	0.590	UniRef:UniRef50_Q8ZBZ1
contig_1	cds	2106186	2106971	+	OIFKLK_02008	312.0	4.3e-105	0.989	0.822	0.636	UniRef:UniRef50_A0A3R8NB53
contig_1	cds	2106971	2107642	+	OIFKLK_02009	288.0	3.0e-97	0.978	0.912	0.670	UniRef:UniRef50_A0A8J7IEP6
contig_1	cds	2107642	2108250	+	OIFKLK_02010	298.0	6.6e-102	0.980	0.839	0.727	UniRef:UniRef50_Q9HZL0
contig_1	cds	2108261	2109484	+	OIFKLK_02011	479.0	5.4e-167	1.002	0.971	0.559	UniRef:UniRef50_B0MXK8
contig_1	cds	2109504	2110505	+	OIFKLK_02012	414.0	6.7e-143	0.982	0.845	0.618	UniRef:UniRef50_S6AHU3
contig_1	cds	2110502	2110729	+	OIFKLK_02013	90.1	1.0e-23	1.067	0.976	0.563	UniRef:UniRef50_F6AIX8
contig_1	cds	2110908	2112302	+	OIFKLK_02014	596.0	4.9e-210	0.998	0.822	0.635	UniRef:UniRef50_Q8ZA97
contig_1	cds	2112345	2113067	-	OIFKLK_02015	269.0	2.2e-89	0.996	0.960	0.594	UniRef:UniRef50_A0A0F9V6A8
contig_1	cds	2113064	2113372	-	OIFKLK_02016	137.0	1.7e-41	0.961	0.891	0.653	UniRef:UniRef50_A0A1I4QD55
contig_1	cds	2113399	2113998	-	OIFKLK_02017	376.0	4.5e-133	0.995	0.975	0.990	UniRef:UniRef50_A6V3A9
contig_1	cds	2114101	2115351	+	OIFKLK_02018	602.0	3.4e-214	1.005	0.865	0.758	UniRef:UniRef50_Q9HZL8
